YEAR,COUNTY_ID,COUNTY_NAME,DISTRICT_ID,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,SUBGROUP,FOUR_YR_GRAD_RATE,FOUR_YR_ADJ_COHORT_COUNT,GRADUATED_COUNT
2015,25,MONMOUTH,4760,SHORE REGIONAL,50,SHORE REGIONAL HIGH SCHOOL,White,98.66,149,147
2015,25,MONMOUTH,4760,SHORE REGIONAL,50,SHORE REGIONAL HIGH SCHOOL,Black,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,50,SHORE REGIONAL HIGH SCHOOL,Hispanic,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,50,SHORE REGIONAL HIGH SCHOOL,Asian,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,50,SHORE REGIONAL HIGH SCHOOL,American Indian,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,50,SHORE REGIONAL HIGH SCHOOL,Native Hawaiian,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,50,SHORE REGIONAL HIGH SCHOOL,Two or More Races,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,50,SHORE REGIONAL HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,50,SHORE REGIONAL HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,50,SHORE REGIONAL HIGH SCHOOL,Students with Disability,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,50,SHORE REGIONAL HIGH SCHOOL,Schoolwide,98.15,162,159
2015,25,MONMOUTH,4760,SHORE REGIONAL,999,Districtwide Total,White,98.66,149,147
2015,25,MONMOUTH,4760,SHORE REGIONAL,999,Districtwide Total,Black,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,999,Districtwide Total,Hispanic,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,999,Districtwide Total,Asian,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,999,Districtwide Total,American Indian,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,999,Districtwide Total,Two or More Races,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,999,Districtwide Total,Students with Disability,-,-,-
2015,25,MONMOUTH,4760,SHORE REGIONAL,999,Districtwide Total,Districtwide,98.15,162,159
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,50,ALLENTOWN HIGH SCHOOL,White,96.53,288,278
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,50,ALLENTOWN HIGH SCHOOL,Black,-,-,-
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,50,ALLENTOWN HIGH SCHOOL,Hispanic,-,-,-
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,50,ALLENTOWN HIGH SCHOOL,Asian,-,-,-
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,50,ALLENTOWN HIGH SCHOOL,American Indian,-,-,-
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,50,ALLENTOWN HIGH SCHOOL,Native Hawaiian,-,-,-
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,50,ALLENTOWN HIGH SCHOOL,Two or More Races,-,-,-
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,50,ALLENTOWN HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,50,ALLENTOWN HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,50,ALLENTOWN HIGH SCHOOL,Students with Disability,85.96,57,49
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,50,ALLENTOWN HIGH SCHOOL,Schoolwide,95.76,330,316
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,999,Districtwide Total,White,96.53,288,278
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,999,Districtwide Total,Black,-,-,-
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,999,Districtwide Total,Hispanic,-,-,-
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,999,Districtwide Total,Asian,-,-,-
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,999,Districtwide Total,American Indian,-,-,-
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,999,Districtwide Total,Two or More Races,-,-,-
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,999,Districtwide Total,Students with Disability,85.96,57,49
2015,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,999,Districtwide Total,Districtwide,95.76,330,316
2015,25,MONMOUTH,5420,WALL TWP,50,WALL HIGH SCHOOL,White,94.87,273,259
2015,25,MONMOUTH,5420,WALL TWP,50,WALL HIGH SCHOOL,Black,-,-,-
2015,25,MONMOUTH,5420,WALL TWP,50,WALL HIGH SCHOOL,Hispanic,-,-,-
2015,25,MONMOUTH,5420,WALL TWP,50,WALL HIGH SCHOOL,Asian,-,-,-
2015,25,MONMOUTH,5420,WALL TWP,50,WALL HIGH SCHOOL,American Indian,-,-,-
2015,25,MONMOUTH,5420,WALL TWP,50,WALL HIGH SCHOOL,Native Hawaiian,-,-,-
2015,25,MONMOUTH,5420,WALL TWP,50,WALL HIGH SCHOOL,Two or More Races,-,-,-
2015,25,MONMOUTH,5420,WALL TWP,50,WALL HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,25,MONMOUTH,5420,WALL TWP,50,WALL HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,25,MONMOUTH,5420,WALL TWP,50,WALL HIGH SCHOOL,Students with Disability,81.48,54,44
2015,25,MONMOUTH,5420,WALL TWP,50,WALL HIGH SCHOOL,Schoolwide,93.73,303,284
2015,25,MONMOUTH,5420,WALL TWP,999,Districtwide Total,White,94.87,273,259
2015,25,MONMOUTH,5420,WALL TWP,999,Districtwide Total,Black,-,-,-
2015,25,MONMOUTH,5420,WALL TWP,999,Districtwide Total,Hispanic,-,-,-
2015,25,MONMOUTH,5420,WALL TWP,999,Districtwide Total,Asian,-,-,-
2015,25,MONMOUTH,5420,WALL TWP,999,Districtwide Total,American Indian,-,-,-
2015,25,MONMOUTH,5420,WALL TWP,999,Districtwide Total,Native Hawaiian,-,-,-
2015,25,MONMOUTH,5420,WALL TWP,999,Districtwide Total,Two or More Races,-,-,-
2015,25,MONMOUTH,5420,WALL TWP,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,25,MONMOUTH,5420,WALL TWP,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,25,MONMOUTH,5420,WALL TWP,999,Districtwide Total,Students with Disability,81.48,54,44
2015,25,MONMOUTH,5420,WALL TWP,999,Districtwide Total,Districtwide,93.73,303,284
2015,27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,White,96.88,96,93
2015,27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,Black,-,-,-
2015,27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,Hispanic,-,-,-
2015,27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,Asian,-,-,-
2015,27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,American Indian,-,-,-
2015,27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,Native Hawaiian,-,-,-
2015,27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,Two or More Races,-,-,-
2015,27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,Economically Disadvantaged,91.89,37,34
2015,27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,Students with Disability,-,-,-
2015,27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,Schoolwide,95.92,147,141
2015,27,MORRIS,450,BOONTON TOWN,999,Districtwide Total,White,96.88,96,93
2015,27,MORRIS,450,BOONTON TOWN,999,Districtwide Total,Black,-,-,-
2015,27,MORRIS,450,BOONTON TOWN,999,Districtwide Total,Hispanic,-,-,-
2015,27,MORRIS,450,BOONTON TOWN,999,Districtwide Total,Asian,-,-,-
2015,27,MORRIS,450,BOONTON TOWN,999,Districtwide Total,American Indian,-,-,-
2015,27,MORRIS,450,BOONTON TOWN,999,Districtwide Total,Native Hawaiian,-,-,-
2015,27,MORRIS,450,BOONTON TOWN,999,Districtwide Total,Two or More Races,-,-,-
2015,27,MORRIS,450,BOONTON TOWN,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,27,MORRIS,450,BOONTON TOWN,999,Districtwide Total,Economically Disadvantaged,91.89,37,34
2015,27,MORRIS,450,BOONTON TOWN,999,Districtwide Total,Students with Disability,-,-,-
2015,27,MORRIS,450,BOONTON TOWN,999,Districtwide Total,Districtwide,95.92,147,141
2015,27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,White,90.53,95,86
2015,27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,Black,-,-,-
2015,27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,Hispanic,-,-,-
2015,27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,Asian,-,-,-
2015,27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,American Indian,-,-,-
2015,27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,Native Hawaiian,-,-,-
2015,27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,Two or More Races,-,-,-
2015,27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,Students with Disability,-,-,-
2015,27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,Schoolwide,90.43,115,104
2015,27,MORRIS,630,BUTLER BORO,999,Districtwide Total,White,90.53,95,86
2015,27,MORRIS,630,BUTLER BORO,999,Districtwide Total,Black,-,-,-
2015,27,MORRIS,630,BUTLER BORO,999,Districtwide Total,Hispanic,-,-,-
2015,27,MORRIS,630,BUTLER BORO,999,Districtwide Total,Asian,-,-,-
2015,27,MORRIS,630,BUTLER BORO,999,Districtwide Total,American Indian,-,-,-
2015,27,MORRIS,630,BUTLER BORO,999,Districtwide Total,Native Hawaiian,-,-,-
2015,27,MORRIS,630,BUTLER BORO,999,Districtwide Total,Two or More Races,-,-,-
2015,27,MORRIS,630,BUTLER BORO,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,27,MORRIS,630,BUTLER BORO,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,27,MORRIS,630,BUTLER BORO,999,Districtwide Total,Students with Disability,-,-,-
2015,27,MORRIS,630,BUTLER BORO,999,Districtwide Total,Districtwide,90.43,115,104
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,White,98.37,246,242
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,Black,-,-,-
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,Hispanic,-,-,-
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,Asian,93.33,30,28
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,American Indian,-,-,-
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,Native Hawaiian,-,-,-
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,Two or More Races,-,-,-
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,Students with Disability,96.08,51,49
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,Schoolwide,97.64,296,289
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,999,Districtwide Total,White,98.37,246,242
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,999,Districtwide Total,Black,-,-,-
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,999,Districtwide Total,Hispanic,-,-,-
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,999,Districtwide Total,Asian,93.33,30,28
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,999,Districtwide Total,American Indian,-,-,-
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,999,Districtwide Total,Native Hawaiian,-,-,-
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,999,Districtwide Total,Two or More Races,-,-,-
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,999,Districtwide Total,Students with Disability,96.08,51,49
2015,27,MORRIS,785,SCH DIST OF THE CHATHAMS,999,Districtwide Total,Districtwide,97.64,296,289
2015,27,MORRIS,1110,DOVER TOWN,40,DOVER HIGH SCHOOL,White,90.24,41,37
2015,27,MORRIS,1110,DOVER TOWN,40,DOVER HIGH SCHOOL,Black,-,-,-
2015,27,MORRIS,1110,DOVER TOWN,40,DOVER HIGH SCHOOL,Hispanic,83.89,149,125
2015,27,MORRIS,1110,DOVER TOWN,40,DOVER HIGH SCHOOL,Asian,-,-,-
2015,27,MORRIS,1110,DOVER TOWN,40,DOVER HIGH SCHOOL,American Indian,-,-,-
2015,27,MORRIS,1110,DOVER TOWN,40,DOVER HIGH SCHOOL,Native Hawaiian,-,-,-
2015,27,MORRIS,1110,DOVER TOWN,40,DOVER HIGH SCHOOL,Two or More Races,-,-,-
2015,27,MORRIS,1110,DOVER TOWN,40,DOVER HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,27,MORRIS,1110,DOVER TOWN,40,DOVER HIGH SCHOOL,Economically Disadvantaged,81.25,128,104
2015,27,MORRIS,1110,DOVER TOWN,40,DOVER HIGH SCHOOL,Students with Disability,-,-,-
2015,27,MORRIS,1110,DOVER TOWN,40,DOVER HIGH SCHOOL,Schoolwide,84.51,213,180
2015,27,MORRIS,1110,DOVER TOWN,999,Districtwide Total,White,90.24,41,37
2015,27,MORRIS,1110,DOVER TOWN,999,Districtwide Total,Black,-,-,-
2015,27,MORRIS,1110,DOVER TOWN,999,Districtwide Total,Hispanic,83.89,149,125
2015,27,MORRIS,1110,DOVER TOWN,999,Districtwide Total,Asian,-,-,-
2015,27,MORRIS,1110,DOVER TOWN,999,Districtwide Total,American Indian,-,-,-
2015,27,MORRIS,1110,DOVER TOWN,999,Districtwide Total,Native Hawaiian,-,-,-
2015,27,MORRIS,1110,DOVER TOWN,999,Districtwide Total,Two or More Races,-,-,-
2015,27,MORRIS,1110,DOVER TOWN,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,27,MORRIS,1110,DOVER TOWN,999,Districtwide Total,Economically Disadvantaged,81.25,128,104
2015,27,MORRIS,1110,DOVER TOWN,999,Districtwide Total,Students with Disability,-,-,-
2015,27,MORRIS,1110,DOVER TOWN,999,Districtwide Total,Districtwide,84.51,213,180
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,50,HANOVER PARK HIGH SCHOOL,White,97.07,205,199
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,50,HANOVER PARK HIGH SCHOOL,Black,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,50,HANOVER PARK HIGH SCHOOL,Hispanic,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,50,HANOVER PARK HIGH SCHOOL,Asian,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,50,HANOVER PARK HIGH SCHOOL,American Indian,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,50,HANOVER PARK HIGH SCHOOL,Native Hawaiian,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,50,HANOVER PARK HIGH SCHOOL,Two or More Races,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,50,HANOVER PARK HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,50,HANOVER PARK HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,50,HANOVER PARK HIGH SCHOOL,Students with Disability,83.87,31,26
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,50,HANOVER PARK HIGH SCHOOL,Schoolwide,96.68,211,204
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,70,WHIPPANY PARK HIGH SCHOOL,White,97.73,176,172
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,70,WHIPPANY PARK HIGH SCHOOL,Black,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,70,WHIPPANY PARK HIGH SCHOOL,Hispanic,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,70,WHIPPANY PARK HIGH SCHOOL,Asian,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,70,WHIPPANY PARK HIGH SCHOOL,American Indian,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,70,WHIPPANY PARK HIGH SCHOOL,Native Hawaiian,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,70,WHIPPANY PARK HIGH SCHOOL,Two or More Races,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,70,WHIPPANY PARK HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,70,WHIPPANY PARK HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,70,WHIPPANY PARK HIGH SCHOOL,Students with Disability,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,70,WHIPPANY PARK HIGH SCHOOL,Schoolwide,97.78,180,176
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,999,Districtwide Total,White,97.38,381,371
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,999,Districtwide Total,Black,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,999,Districtwide Total,Hispanic,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,999,Districtwide Total,Asian,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,999,Districtwide Total,American Indian,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,999,Districtwide Total,Two or More Races,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,999,Districtwide Total,Students with Disability,84.75,59,50
2015,27,MORRIS,1990,HANOVER PARK REGIONAL,999,Districtwide Total,Districtwide,97.19,391,380
2015,27,MORRIS,2380,JEFFERSON TWP,20,JEFFERSON TOWNSHIP HIGH SCHOOL,White,93.27,208,194
2015,27,MORRIS,2380,JEFFERSON TWP,20,JEFFERSON TOWNSHIP HIGH SCHOOL,Black,-,-,-
2015,27,MORRIS,2380,JEFFERSON TWP,20,JEFFERSON TOWNSHIP HIGH SCHOOL,Hispanic,-,-,-
2015,27,MORRIS,2380,JEFFERSON TWP,20,JEFFERSON TOWNSHIP HIGH SCHOOL,Asian,-,-,-
2015,27,MORRIS,2380,JEFFERSON TWP,20,JEFFERSON TOWNSHIP HIGH SCHOOL,American Indian,-,-,-
2015,27,MORRIS,2380,JEFFERSON TWP,20,JEFFERSON TOWNSHIP HIGH SCHOOL,Native Hawaiian,-,-,-
2015,27,MORRIS,2380,JEFFERSON TWP,20,JEFFERSON TOWNSHIP HIGH SCHOOL,Two or More Races,-,-,-
2015,27,MORRIS,2380,JEFFERSON TWP,20,JEFFERSON TOWNSHIP HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,27,MORRIS,2380,JEFFERSON TWP,20,JEFFERSON TOWNSHIP HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,27,MORRIS,2380,JEFFERSON TWP,20,JEFFERSON TOWNSHIP HIGH SCHOOL,Students with Disability,80.49,41,33
2015,27,MORRIS,2380,JEFFERSON TWP,20,JEFFERSON TOWNSHIP HIGH SCHOOL,Schoolwide,91.32,242,221
2015,27,MORRIS,2380,JEFFERSON TWP,999,Districtwide Total,White,93.27,208,194
2015,27,MORRIS,2380,JEFFERSON TWP,999,Districtwide Total,Black,-,-,-
2015,27,MORRIS,2380,JEFFERSON TWP,999,Districtwide Total,Hispanic,-,-,-
2015,27,MORRIS,2380,JEFFERSON TWP,999,Districtwide Total,Asian,-,-,-
2015,27,MORRIS,2380,JEFFERSON TWP,999,Districtwide Total,American Indian,-,-,-
2015,27,MORRIS,2380,JEFFERSON TWP,999,Districtwide Total,Native Hawaiian,-,-,-
2015,27,MORRIS,2380,JEFFERSON TWP,999,Districtwide Total,Two or More Races,-,-,-
2015,27,MORRIS,2380,JEFFERSON TWP,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,27,MORRIS,2380,JEFFERSON TWP,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,27,MORRIS,2380,JEFFERSON TWP,999,Districtwide Total,Students with Disability,80.49,41,33
2015,27,MORRIS,2380,JEFFERSON TWP,999,Districtwide Total,Districtwide,91.32,242,221
2015,27,MORRIS,2460,KINNELON BORO,50,KINNELON HIGH SCHOOL,White,99.38,161,160
2015,27,MORRIS,2460,KINNELON BORO,50,KINNELON HIGH SCHOOL,Black,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,50,KINNELON HIGH SCHOOL,Hispanic,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,50,KINNELON HIGH SCHOOL,Asian,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,50,KINNELON HIGH SCHOOL,American Indian,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,50,KINNELON HIGH SCHOOL,Native Hawaiian,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,50,KINNELON HIGH SCHOOL,Two or More Races,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,50,KINNELON HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,50,KINNELON HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,50,KINNELON HIGH SCHOOL,Students with Disability,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,50,KINNELON HIGH SCHOOL,Schoolwide,98.9,181,179
2015,27,MORRIS,2460,KINNELON BORO,999,Districtwide Total,White,99.38,161,160
2015,27,MORRIS,2460,KINNELON BORO,999,Districtwide Total,Black,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,999,Districtwide Total,Hispanic,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,999,Districtwide Total,Asian,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,999,Districtwide Total,American Indian,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,999,Districtwide Total,Native Hawaiian,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,999,Districtwide Total,Two or More Races,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,999,Districtwide Total,Students with Disability,-,-,-
2015,27,MORRIS,2460,KINNELON BORO,999,Districtwide Total,Districtwide,98.9,181,179
2015,27,MORRIS,2870,MADISON BORO,50,MADISON HIGH SCHOOL,White,98.8,167,165
2015,27,MORRIS,2870,MADISON BORO,50,MADISON HIGH SCHOOL,Black,-,-,-
2015,27,MORRIS,2870,MADISON BORO,50,MADISON HIGH SCHOOL,Hispanic,-,-,-
2015,27,MORRIS,2870,MADISON BORO,50,MADISON HIGH SCHOOL,Asian,-,-,-
2015,27,MORRIS,2870,MADISON BORO,50,MADISON HIGH SCHOOL,American Indian,-,-,-
2015,27,MORRIS,2870,MADISON BORO,50,MADISON HIGH SCHOOL,Native Hawaiian,-,-,-
2015,27,MORRIS,2870,MADISON BORO,50,MADISON HIGH SCHOOL,Two or More Races,-,-,-
2015,27,MORRIS,2870,MADISON BORO,50,MADISON HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,27,MORRIS,2870,MADISON BORO,50,MADISON HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,27,MORRIS,2870,MADISON BORO,50,MADISON HIGH SCHOOL,Students with Disability,-,-,-
2015,27,MORRIS,2870,MADISON BORO,50,MADISON HIGH SCHOOL,Schoolwide,97.56,205,200
2015,27,MORRIS,2870,MADISON BORO,999,Districtwide Total,White,98.8,167,165
2015,27,MORRIS,2870,MADISON BORO,999,Districtwide Total,Black,-,-,-
2015,27,MORRIS,2870,MADISON BORO,999,Districtwide Total,Hispanic,-,-,-
2015,27,MORRIS,2870,MADISON BORO,999,Districtwide Total,Asian,-,-,-
2015,27,MORRIS,2870,MADISON BORO,999,Districtwide Total,American Indian,-,-,-
2015,27,MORRIS,2870,MADISON BORO,999,Districtwide Total,Native Hawaiian,-,-,-
2015,27,MORRIS,2870,MADISON BORO,999,Districtwide Total,Two or More Races,-,-,-
2015,27,MORRIS,2870,MADISON BORO,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,27,MORRIS,2870,MADISON BORO,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,27,MORRIS,2870,MADISON BORO,999,Districtwide Total,Students with Disability,-,-,-
2015,27,MORRIS,2870,MADISON BORO,999,Districtwide Total,Districtwide,97.56,205,200
2015,27,MORRIS,3340,MONTVILLE TWP,10,MONTVILLE TOWNSHIP HIGH SCHOOL,White,95.22,251,239
2015,27,MORRIS,3340,MONTVILLE TWP,10,MONTVILLE TOWNSHIP HIGH SCHOOL,Black,-,-,-
2015,27,MORRIS,3340,MONTVILLE TWP,10,MONTVILLE TOWNSHIP HIGH SCHOOL,Hispanic,-,-,-
